text,book,line,meter,first_hemistich,second_hemistich
iliad,9,89,DDDDDA,ἀτρεΐδης δὲ γέροντας ,ἀολλέας ἦγεν ἀχαιῶν
iliad,9,90,DDDDDA,ἐς κλισίην παρὰ δέ ,σφι τίθει μενοεικέα δαῖτα
iliad,9,91,DDDDDA,οἳ δ ἐπ ὀνείαθ ἑτοῖμα ,προκείμενα χεῖρας ἴαλλον
iliad,9,92,DDDDDA,αὐτὰρ ἐπεὶ πόσιος ,καὶ ἐδητύος ἐξ ἔρον ἕντο
iliad,9,93,DSDSDA,τοῖς ὁ γέρων πάμπρωτος ,ὑφαίνειν ἤρχετο μῆτιν
iliad,9,94,SSDSDA,νέστωρ οὗ καὶ πρόσθεν ,ἀρίστη φαίνετο βουλή
iliad,9,95,DDDDDA,ὅ σφιν ἐϋφρονέων ,ἀγορήσατο καὶ μετέειπεν
iliad,9,96,DSDSDA,‘ἀτρεΐδη κύδιστε ,ἄναξ ἀνδρῶν ἀγάμεμνον
iliad,9,97,SSDDDA,ἐν σοὶ μὲν λήξω ,σέο δ ἄρξομαι οὕνεκα πολλῶν
iliad,9,98,SDSSDA,λαῶν ἐσσι ἄναξ ,καί τοι ζεὺς ἐγγυάλιξε
iliad,9,99,SDDDSA,σκῆπτρόν τ ἠδὲ θέμιστας ,ἵνά σφισι βουλεύῃσθα
iliad,9,100,SDSDDA,τώ σε χρὴ περὶ μὲν ,φάσθαι ἔπος ἠδ ἐπακοῦσαι
iliad,9,101,SDDDDA,κρηῆναι δὲ καὶ ἄλλῳ ,ὅτ ἄν τινα θυμὸς ἀνώγῃ
iliad,9,102,SDDDDA,εἰπεῖν εἰς ἀγαθόν ,σέο δ ἕξεται ὅττί κεν ἄρχῃ
iliad,9,103,DDSDDA,αὐτὰρ ἐγὼν ἐρέω ,ὥς μοι δοκεῖ εἶναι ἄριστα
iliad,9,104,SDDDDA,οὐ γάρ τις νόον ἄλλος ,ἀμείνονα τοῦδε νοήσει
iliad,9,105,DDSDDA,οἷον ἐγὼ νοέω ,ἠμὲν πάλαι ἠδ ἔτι καὶ νῦν
iliad,9,106,DDDSDA,ἐξ ἔτι τοῦ ὅτε διογενὲς ,βρισηΐδα κούρην
iliad,9,107,DDDDDA,χωομένου ἀχιλῆος ,ἔβης κλισίηθεν ἀπούρας
iliad,9,108,DDDDDA,οὔ τι καθ ἡμέτερόν ,γε νόον μάλα γάρ τοι ἔγωγε
iliad,9,109,DDDDDA,πόλλ ἀπεμυθεόμην ,σὺ δὲ σῷ μεγαλήτορι θυμῷ
iliad,9,110,SDDDDA,εἴξας ἄνδρα φέριστον ,ὃν ἀθάνατοί περ ἔτισαν
iliad,9,111,SDDDDA,ἠτίμησας ἑλὼν ,γὰρ ἔχεις γέρας ἀλλ ἔτι καὶ νῦν
iliad,9,112,SSDDDA,φραζώμεσθ ὥς κέν ,μιν ἀρεσσάμενοι πεπίθωμεν
iliad,9,113,SDDDDA,δώροισίν τ ἀγανοῖσιν ,ἔπεσσί τε μειλιχίοισι
iliad,9,114,SDDSDA,τὸν δ αὖτε προσέειπεν ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,9,115,DSDSDA,‘ὦ γέρον οὔ τι ψεῦδος ,ἐμὰς ἄτας κατέλεξας
iliad,9,116,DSDDDA,ἀασάμην οὐδ αὐτὸς ,ἀναίνομαι ἀντί νυ πολλῶν
iliad,9,117,SDSSDA,λαῶν ἐστὶν ἀνὴρ ,ὅν τε ζεὺς κῆρι φιλήσῃ
iliad,9,118,SDDDDA,ὡς νῦν τοῦτον ἔτισε ,δάμασσε δὲ λαὸν ἀχαιῶν
iliad,9,119,DDDDDA,ἀλλ ἐπεὶ ἀασάμην ,φρεσὶ λευγαλέῃσι πιθήσας
iliad,9,120,DDDDDA,ἂψ ἐθέλω ἀρέσαι ,δόμεναί τ ἀπερείσι ἄποινα
iliad,9,121,SSDDDA,ὑμῖν δ ἐν πάντεσσι ,περικλυτὰ δῶρ ὀνομήνω
iliad,9,122,DDSDDA,ἕπτ ἀπύρους τρίποδας ,δέκα δὲ χρυσοῖο τάλαντα
iliad,9,123,SDDDDA,αἴθωνας δὲ λέβητας ,ἐείκοσι δώδεκα δ ἵππους
iliad,9,124,SDDDDA,πηγοὺς ἀθλοφόρους ,οἳ ἀέθλια ποσσὶν ἄροντο
iliad,9,125,DDDSDA,οὔ κεν ἀλήϊος εἴη ,ἀνὴρ ᾧ τόσσα γένοιτο
iliad,9,126,DSSSDA,οὐδέ κεν ἀκτήμων ,ἐριτίμοιο χρυσοῖο
iliad,9,127,DSDDDA,ὅσσά μοι ἠνείκαντο ,ἀέθλια μώνυχες ἵπποι
iliad,9,128,SDDDDA,δώσω δ ἑπτὰ γυναῖκας ,ἀμύμονα ἔργα ἰδυίας
iliad,9,129,DDDDDA,λεσβίδας ἃς ὅτε λέσβον ,ἐϋκτιμένην ἕλεν αὐτὸς
iliad,9,130,DSDSDA,ἐξελόμην αἳ κάλλει ,ἐνίκων φῦλα γυναικῶν
iliad,9,131,SSDDDA,τὰς μέν οἱ δώσω ,μετὰ δ ἔσσεται ἣν τότ ἀπηύρων
iliad,9,132,SSDDDA,κούρη βρισῆος ,ἐπὶ δὲ μέγαν ὅρκον ὀμοῦμαι
iliad,9,133,DSDDDA,μή ποτε τῆς εὐνῆς ,ἐπιβήμεναι ἠδὲ μιγῆναι
iliad,9,134,DSDSDA,ἣ θέμις ἀνθρώπων ,πέλει ἀνδρῶν ἠδὲ γυναικῶν
iliad,9,135,DDDDDA,ταῦτα μὲν αὐτίκα πάντα ,παρέσσεται εἰ δέ κεν αὖτε
iliad,9,136,DDDSDA,ἄστυ μέγα πριάμοιο ,θεοὶ δώωσ ἀλαπάξαι
iliad,9,137,DSSSSA,νῆα ἅλις χρυσοῦ ,καὶ χαλκοῦ νηησάσθω
iliad,9,138,SDDDDA,εἰσελθών ὅτε κεν ,δατεώμεθα ληΐδ ἀχαιοί
iliad,9,139,DDDDDA,τρωϊάδας δὲ γυναῖκας ,ἐείκοσιν αὐτὸς ἑλέσθω
iliad,9,140,DSDSDA,αἴ κε μετ ἀργείην ,ἑλένην κάλλισται ἔωσιν
iliad,9,141,DDDDDA,εἰ δέ κεν ἄργος ἱκοίμεθ ,ἀχαιϊκὸν οὖθαρ ἀρούρης
iliad,9,142,SDSDDA,γαμβρός κέν μοι ἔοι ,τίσω δέ μιν ἶσον ὀρέστῃ
iliad,9,143,SDDDDA,ὅς μοι τηλύγετος ,τρέφεται θαλίῃ ἔνι πολλῇ
iliad,9,144,DDDDSA,τρεῖς δέ μοί εἰσι θύγατρες ,ἐνὶ μεγάρῳ εὐπήκτῳ
iliad,9,145,DSDSDA,χρυσόθεμις καὶ λαοδίκη ,καὶ ἰφιάνασσα
iliad,9,146,SDDDDA,τάων ἥν κ ἐθέλῃσι ,φίλην ἀνάεδνον ἀγέσθω
iliad,9,147,SSDDDA,πρὸς οἶκον πηλῆος ,ἐγὼ δ ἐπὶ μείλια δώσω
iliad,9,148,DSDDDA,πολλὰ μάλ ὅσσ οὔ πώ ,τις ἑῇ ἐπέδωκε θυγατρί
iliad,9,149,DSSDDA,ἑπτὰ δέ οἱ δώσω ,εὖ ναιόμενα πτολίεθρα
iliad,9,150,DDDSSA,καρδαμύλην ἐνόπην ,τε καὶ ἱρὴν ποιήεσσαν
iliad,9,151,SDSSDA,φηράς τε ζαθέας ,ἠδ ἄνθειαν βαθύλειμον
iliad,9,152,SSSDDA,καλήν τ αἴπειαν ,καὶ πήδασον ἀμπελόεσσαν
iliad,9,153,SDDDDA,πᾶσαι δ ἐγγὺς ἁλός ,νέαται πύλου ἠμαθόεντος
iliad,9,154,SSDSDA,ἐν δ ἄνδρες ναίουσι ,πολύρρηνες πολυβοῦται
iliad,9,155,DSSSSA,οἵ κέ ἑ δωτίνῃσι θεὸν ,ὣς τιμήσουσι
iliad,9,156,DSDDDA,καί οἱ ὑπὸ σκήπτρῳ ,λιπαρὰς τελέουσι θέμιστας
iliad,9,157,DDDSDA,ταῦτά κέ οἱ τελέσαιμι ,μεταλήξαντι χόλοιο
iliad,9,158,SDDDDA,δμηθήτω ἀΐδης ,τοι ἀμείλιχος ἠδ ἀδάμαστος
iliad,9,159,DDDSDA,τοὔνεκα καί τε βροτοῖσι ,θεῶν ἔχθιστος ἁπάντων
iliad,9,160,DSSDDA,καί μοι ὑποστήτω ,ὅσσον βασιλεύτερός εἰμι
iliad,9,161,SDDDDA,ἠδ ὅσσον γενεῇ ,προγενέστερος εὔχομαι εἶναι
iliad,9,162,SDDDDA,τὸν δ ἠμείβετ ἔπειτα ,γερήνιος ἱππότα νέστωρ
iliad,9,163,DSDSDA,‘ἀτρεΐδη κύδιστε ,ἄναξ ἀνδρῶν ἀγάμεμνον
iliad,9,164,DDDDDA,δῶρα μὲν οὐκέτ ὀνοστὰ ,διδοῖς ἀχιλῆϊ ἄνακτι
iliad,9,165,DSSDDA,ἀλλ ἄγετε κλητοὺς ,ὀτρύνομεν οἵ κε τάχιστα
iliad,9,166,SDSDDA,ἔλθωσ ἐς κλισίην ,πηληϊάδεω ἀχιλῆος
iliad,9,167,DDDDDA,εἰ δ ἄγε τοὺς ἂν ἐγὼ ,ἐπιόψομαι οἳ δὲ πιθέσθων
iliad,9,168,SSDDSA,φοῖνιξ μὲν πρώτιστα ,διῒ φίλος ἡγησάσθω
iliad,9,169,DSDSDA,αὐτὰρ ἔπειτ αἴας ,τε μέγας καὶ δῖος ὀδυσσεύς
iliad,9,170,SDDDDA,κηρύκων δ ὀδίος ,τε καὶ εὐρυβάτης ἅμ ἑπέσθων
iliad,9,171,DDSSDA,φέρτε δὲ χερσὶν ὕδωρ ,εὐφημῆσαί τε κέλεσθε
iliad,9,172,DDSDDA,ὄφρα διὶ κρονίδῃ ,ἀρησόμεθ αἴ κ ἐλεήσῃ
iliad,9,173,DDDDDA,ὣς φάτο τοῖσι δὲ πᾶσιν ,ἑαδότα μῦθον ἔειπεν
iliad,9,174,DSDDDA,αὐτίκα κήρυκες ,μὲν ὕδωρ ἐπὶ χεῖρας ἔχευαν
iliad,9,175,SSDSDA,κοῦροι δὲ κρητῆρας ,ἐπεστέψαντο ποτοῖο
iliad,9,176,SDDDDA,νώμησαν δ ἄρα πᾶσιν ,ἐπαρξάμενοι δεπάεσσιν
iliad,9,177,DSDDDA,αὐτὰρ ἐπεὶ σπεῖσάν ,τ ἔπιόν θ ὅσον ἤθελε θυμός
iliad,9,178,SDDDDA,ὁρμῶντ ἐκ κλισίης ,ἀγαμέμνονος ἀτρεΐδαο
iliad,9,179,DDDDDA,τοῖσι δὲ πόλλ ἐπέτελλε ,γερήνιος ἱππότα νέστωρ
iliad,9,180,SDDSDA,δενδίλλων ἐς ἕκαστον ,ὀδυσσῆϊ δὲ μάλιστα
iliad,9,181,SDDDDA,πειρᾶν ὡς πεπίθοιεν ,ἀμύμονα πηλεΐωνα
iliad,9,182,DDDSDA,τὼ δὲ βάτην παρὰ θῖνα ,πολυφλοίσβοιο θαλάσσης
iliad,9,183,DDSDDA,πολλὰ μάλ εὐχομένω ,γαιηόχῳ ἐννοσιγαίῳ
iliad,9,184,DDDDDA,ῥηϊδίως πεπιθεῖν ,μεγάλας φρένας αἰακίδαο
iliad,9,185,DDDSDA,μυρμιδόνων δ ἐπί τε ,κλισίας καὶ νῆας ἱκέσθην
iliad,9,186,SDDSDA,τὸν δ εὗρον φρένα τερπόμενον ,φόρμιγγι λιγείῃ
iliad,9,187,SDDDDA,καλῇ δαιδαλέῃ ,ἐπὶ δ ἀργύρεον ζυγὸν ἦεν
iliad,9,188,DDDDDA,τὴν ἄρετ ἐξ ἐνάρων ,πόλιν ἠετίωνος ὀλέσσας
iliad,9,189,DDDDDA,τῇ ὅ γε θυμὸν ἔτερπεν ,ἄειδε δ ἄρα κλέα ἀνδρῶν
iliad,9,190,SDDDDA,πάτροκλος δέ οἱ οἶος ,ἐναντίος ἧστο σιωπῇ
iliad,9,191,DDDSDA,δέγμενος αἰακίδην ,ὁπότε λήξειεν ἀείδων
iliad,9,192,DDSDDA,τὼ δὲ βάτην προτέρω ,ἡγεῖτο δὲ δῖος ὀδυσσεύς
iliad,9,193,SSDDDA,στὰν δὲ πρόσθ αὐτοῖο ,ταφὼν δ ἀνόρουσεν ἀχιλλεὺς
iliad,9,194,SSDDDA,αὐτῇ σὺν φόρμιγγι ,λιπὼν ἕδος ἔνθα θάασσεν
iliad,9,195,SSDDDA,ὣς δ αὔτως πάτροκλος ,ἐπεὶ ἴδε φῶτας ἀνέστη
iliad,9,196,SDDDDA,τὼ καὶ δεικνύμενος ,προσέφη πόδας ὠκὺς ἀχιλλεύς
iliad,9,197,DDDDDA,‘χαίρετον ἦ φίλοι ἄνδρες ,ἱκάνετον ἦ τι μάλα χρεώ
iliad,9,198,SDDSDA,οἵ μοι σκυζομένῳ ,περ ἀχαιῶν φίλτατοί ἐστον
iliad,9,199,DSDDDA,ὣς ἄρα φωνήσας ,προτέρω ἄγε δῖος ἀχιλλεύς
iliad,9,200,SSDDDA,εἷσεν δ ἐν κλισμοῖσι ,τάπησί τε πορφυρέοισιν
iliad,9,201,DSDDDA,αἶψα δὲ πάτροκλον ,προσεφώνεεν ἐγγὺς ἐόντα
iliad,9,202,DSDDDA,‘μείζονα δὴ κρητῆρα ,μενοιτίου υἱὲ καθίστα
iliad,9,203,DDDSDA,ζωρότερον δὲ κέραιε ,δέπας δ ἔντυνον ἑκάστῳ
iliad,9,204,SDDDDA,οἳ γὰρ φίλτατοι ἄνδρες ,ἐμῷ ὑπέασι μελάθρῳ
iliad,9,205,DSDDDA,ὣς φάτο πάτροκλος ,δὲ φίλῳ ἐπεπείθεθ ἑταίρῳ
iliad,9,206,DSDDDA,αὐτὰρ ὅ γε κρεῖον ,μέγα κάββαλεν ἐν πυρὸς αὐγῇ
iliad,9,207,DDDSDA,ἐν δ ἄρα νῶτον ἔθηκ ,ὄϊος καὶ πίονος αἰγός
iliad,9,208,DDDDDA,ἐν δὲ συὸς σιάλοιο ,ῥάχιν τεθαλυῖαν ἀλοιφῇ
iliad,9,209,DDSDDA,τῷ δ ἔχεν αὐτομέδων ,τάμνεν δ ἄρα δῖος ἀχιλλεύς
iliad,9,210,DSDDDA,καὶ τὰ μὲν εὖ μίστυλλε ,καὶ ἀμφ ὀβελοῖσιν ἔπειρε
iliad,9,211,DDSDDA,πῦρ δὲ μενοιτιάδης ,δαῖεν μέγα ἰσόθεος φώς
iliad,9,212,DDDSDA,αὐτὰρ ἐπεὶ κατὰ πῦρ ,ἐκάη καὶ φλὸξ ἐμαράνθη
iliad,9,213,DDDDDA,ἀνθρακιὴν στορέσας ,ὀβελοὺς ἐφύπερθε τάνυσσε
iliad,9,214,DSDSDA,πάσσε δ ἁλὸς θείοιο ,κρατευτάων ἐπαείρας
iliad,9,215,DSDDDA,αὐτὰρ ἐπεί ῥ ὤπτησε ,καὶ εἰν ἐλεοῖσιν ἔχευε
iliad,9,216,SSDDDA,πάτροκλος μὲν σῖτον ,ἑλὼν ἐπένειμε τραπέζῃ
iliad,9,217,SDDDDA,καλοῖς ἐν κανέοισιν ,ἀτὰρ κρέα νεῖμεν ἀχιλλεύς
iliad,9,218,SDDSSA,αὐτὸς δ ἀντίον ἷζεν ,ὀδυσσῆος θείοιο
iliad,9,219,SDDDDA,τοίχου τοῦ ἑτέροιο ,θεοῖσι δὲ θῦσαι ἀνώγει
iliad,9,220,SDDDDA,πάτροκλον ὃν ἑταῖρον ,ὃ δ ἐν πυρὶ βάλλε θυηλάς
iliad,9,221,DDDDDA,οἳ δ ἐπ ὀνείαθ ἑτοῖμα ,προκείμενα χεῖρας ἴαλλον
iliad,9,222,DDDDDA,αὐτὰρ ἐπεὶ πόσιος ,καὶ ἐδητύος ἐξ ἔρον ἕντο
iliad,9,223,SSDDDA,νεῦσ αἴας φοίνικι ,νόησε δὲ δῖος ὀδυσσεύς
iliad,9,224,DSDSDA,πλησάμενος δ οἴνοιο ,δέπας δείδεκτ ἀχιλῆα
iliad,9,225,DSDSDA,χαῖρ ἀχιλεῦ δαιτὸς ,μὲν ἐΐσης οὐκ ἐπιδευεῖς
iliad,9,226,DDDDDA,ἠμὲν ἐνὶ κλισίῃ ,ἀγαμέμνονος ἀτρεΐδαο
iliad,9,227,DDDDDA,ἠδὲ καὶ ἐνθάδε νῦν ,πάρα γὰρ μενοεικέα πολλὰ
iliad,9,228,SSDDDA,δαίνυσθ ἀλλ οὐ δαιτὸς ,ἐπηράτου ἔργα μέμηλεν
iliad,9,229,DDDDDA,ἀλλὰ λίην μέγα πῆμα ,διοτρεφὲς εἰσορόωντες
iliad,9,230,DSDDDA,δείδιμεν ἐν δοιῇ ,δὲ σαωσέμεν ἢ ἀπολέσθαι
iliad,9,231,DSSDDA,νῆας ἐϋσσέλμους ,εἰ μὴ σύ γε δύσεαι ἀλκήν
iliad,9,232,SSSDDA,ἐγγὺς γὰρ νηῶν ,καὶ τείχεος αὖλιν ἔθεντο
iliad,9,233,DSSSDA,τρῶες ὑπέρθυμοι ,τηλεκλειτοί τ ἐπίκουροι
iliad,9,234,DDDDDA,κηάμενοι πυρὰ πολλὰ ,κατὰ στρατόν οὐδ ἔτι φασὶ
iliad,9,235,SSDSDA,σχήσεσθ ἀλλ ἐν νηυσὶ ,μελαίνῃσιν πεσέεσθαι
iliad,9,236,SDSDDA,ζεὺς δέ σφι κρονίδης ,ἐνδέξια σήματα φαίνων
